zone,time_utc,psr_type,generation_MW
NO2,2025-01-01 00:00:00+00:00,B04,14.0
NO2,2025-01-01 03:00:00+00:00,B04,13.93
NO2,2025-01-01 04:00:00+00:00,B04,14.04
NO2,2025-01-01 05:00:00+00:00,B04,14.01
NO2,2025-01-01 06:00:00+00:00,B04,14.08
NO2,2025-01-01 07:00:00+00:00,B04,11.82
NO2,2025-01-01 08:00:00+00:00,B04,13.59
NO2,2025-01-01 09:00:00+00:00,B04,12.92
NO2,2025-01-01 10:00:00+00:00,B04,13.64
NO2,2025-01-01 11:00:00+00:00,B04,13.22
NO2,2025-01-01 12:00:00+00:00,B04,14.19
NO2,2025-01-01 13:00:00+00:00,B04,14.09
NO2,2025-01-01 14:00:00+00:00,B04,14.2
NO2,2025-01-01 15:00:00+00:00,B04,14.0
NO2,2025-01-01 16:00:00+00:00,B04,14.01
NO2,2025-01-01 17:00:00+00:00,B04,14.03
NO2,2025-01-01 18:00:00+00:00,B04,14.07
NO2,2025-01-01 19:00:00+00:00,B04,14.27
NO2,2025-01-01 20:00:00+00:00,B04,14.09
NO2,2025-01-01 21:00:00+00:00,B04,14.04
NO2,2025-01-01 22:00:00+00:00,B04,14.17
NO2,2025-01-01 23:00:00+00:00,B04,14.12
NO2,2025-01-02 00:00:00+00:00,B04,14.18
NO2,2025-01-02 01:00:00+00:00,B04,14.17
NO2,2025-01-02 02:00:00+00:00,B04,14.07
NO2,2025-01-02 03:00:00+00:00,B04,14.02
NO2,2025-01-02 04:00:00+00:00,B04,14.08
NO2,2025-01-02 05:00:00+00:00,B04,14.35
NO2,2025-01-02 06:00:00+00:00,B04,14.28
NO2,2025-01-02 07:00:00+00:00,B04,14.4
NO2,2025-01-02 08:00:00+00:00,B04,14.38
NO2,2025-01-02 09:00:00+00:00,B04,14.2
NO2,2025-01-02 10:00:00+00:00,B04,14.17
NO2,2025-01-02 12:00:00+00:00,B04,14.16
NO2,2025-01-02 13:00:00+00:00,B04,14.09
NO2,2025-01-02 14:00:00+00:00,B04,14.12
NO2,2025-01-02 15:00:00+00:00,B04,14.34
NO2,2025-01-02 16:00:00+00:00,B04,14.3
NO2,2025-01-02 17:00:00+00:00,B04,14.32
NO2,2025-01-02 18:00:00+00:00,B04,14.38
NO2,2025-01-02 19:00:00+00:00,B04,14.36
NO2,2025-01-02 20:00:00+00:00,B04,14.21
NO2,2025-01-02 21:00:00+00:00,B04,14.17
NO2,2025-01-02 22:00:00+00:00,B04,14.42
NO2,2025-01-02 23:00:00+00:00,B04,14.13
NO2,2025-01-03 00:00:00+00:00,B04,14.23
NO2,2025-01-03 01:00:00+00:00,B04,14.07
NO2,2025-01-03 02:00:00+00:00,B04,14.41
NO2,2025-01-03 03:00:00+00:00,B04,14.17
NO2,2025-01-03 04:00:00+00:00,B04,14.3
NO2,2025-01-03 05:00:00+00:00,B04,14.36
NO2,2025-01-03 06:00:00+00:00,B04,13.59
NO2,2025-01-03 07:00:00+00:00,B04,13.38
NO2,2025-01-03 08:00:00+00:00,B04,14.29
NO2,2025-01-03 09:00:00+00:00,B04,14.21
NO2,2025-01-03 10:00:00+00:00,B04,14.13
NO2,2025-01-03 11:00:00+00:00,B04,14.31
NO2,2025-01-03 12:00:00+00:00,B04,14.0
NO2,2025-01-03 13:00:00+00:00,B04,14.18
NO2,2025-01-03 14:00:00+00:00,B04,14.13
NO2,2025-01-03 15:00:00+00:00,B04,14.22
NO2,2025-01-03 16:00:00+00:00,B04,14.24
NO2,2025-01-03 17:00:00+00:00,B04,14.28
NO2,2025-01-03 18:00:00+00:00,B04,14.55
NO2,2025-01-03 19:00:00+00:00,B04,14.24
NO2,2025-01-03 20:00:00+00:00,B04,14.2
NO2,2025-01-03 21:00:00+00:00,B04,14.24
NO2,2025-01-03 22:00:00+00:00,B04,14.14
NO2,2025-01-03 23:00:00+00:00,B04,14.24
NO2,2025-01-04 00:00:00+00:00,B04,14.15
NO2,2025-01-04 01:00:00+00:00,B04,14.05
NO2,2025-01-04 02:00:00+00:00,B04,14.03
NO2,2025-01-04 03:00:00+00:00,B04,14.1
NO2,2025-01-04 04:00:00+00:00,B04,14.15
NO2,2025-01-04 05:00:00+00:00,B04,14.05
NO2,2025-01-04 06:00:00+00:00,B04,13.38
NO2,2025-01-04 07:00:00+00:00,B04,12.62
NO2,2025-01-04 08:00:00+00:00,B04,13.07
NO2,2025-01-04 09:00:00+00:00,B04,13.81
NO2,2025-01-04 10:00:00+00:00,B04,14.11
NO2,2025-01-04 11:00:00+00:00,B04,14.13
NO2,2025-01-04 12:00:00+00:00,B04,14.2
NO2,2025-01-04 13:00:00+00:00,B04,14.55
NO2,2025-01-04 14:00:00+00:00,B04,14.44
NO2,2025-01-04 15:00:00+00:00,B04,14.5
NO2,2025-01-04 16:00:00+00:00,B04,14.42
NO2,2025-01-04 17:00:00+00:00,B04,14.29
NO2,2025-01-04 18:00:00+00:00,B04,14.15
NO2,2025-01-04 19:00:00+00:00,B04,14.19
NO2,2025-01-04 20:00:00+00:00,B04,14.38
NO2,2025-01-04 21:00:00+00:00,B04,14.53
NO2,2025-01-04 22:00:00+00:00,B04,14.47
NO2,2025-01-04 23:00:00+00:00,B04,14.5
NO2,2025-01-05 00:00:00+00:00,B04,14.39
NO2,2025-01-05 01:00:00+00:00,B04,14.29
NO2,2025-01-05 02:00:00+00:00,B04,14.28
NO2,2025-01-05 03:00:00+00:00,B04,14.2
NO2,2025-01-05 04:00:00+00:00,B04,14.1
NO2,2025-01-05 05:00:00+00:00,B04,14.02
NO2,2025-01-05 06:00:00+00:00,B04,13.85
NO2,2025-01-05 07:00:00+00:00,B04,13.83
NO2,2025-01-05 08:00:00+00:00,B04,14.07
NO2,2025-01-05 10:00:00+00:00,B04,14.09
NO2,2025-01-05 11:00:00+00:00,B04,14.11
NO2,2025-01-05 12:00:00+00:00,B04,14.27
NO2,2025-01-05 13:00:00+00:00,B04,14.19
NO2,2025-01-05 14:00:00+00:00,B04,14.27
NO2,2025-01-05 15:00:00+00:00,B04,14.44
NO2,2025-01-05 16:00:00+00:00,B04,14.78
NO2,2025-01-05 17:00:00+00:00,B04,14.32
NO2,2025-01-05 18:00:00+00:00,B04,14.27
NO2,2025-01-05 19:00:00+00:00,B04,14.32
NO2,2025-01-05 20:00:00+00:00,B04,14.39
NO2,2025-01-05 21:00:00+00:00,B04,14.31
NO2,2025-01-05 22:00:00+00:00,B04,14.36
NO2,2025-01-05 23:00:00+00:00,B04,14.22
NO2,2025-01-06 00:00:00+00:00,B04,14.07
NO2,2025-01-06 01:00:00+00:00,B04,14.1
NO2,2025-01-06 02:00:00+00:00,B04,14.07
NO2,2025-01-06 03:00:00+00:00,B04,14.3
NO2,2025-01-06 04:00:00+00:00,B04,14.03
NO2,2025-01-06 05:00:00+00:00,B04,14.29
NO2,2025-01-06 06:00:00+00:00,B04,14.28
NO2,2025-01-06 07:00:00+00:00,B04,14.09
NO2,2025-01-06 08:00:00+00:00,B04,14.04
NO2,2025-01-06 09:00:00+00:00,B04,14.02
NO2,2025-01-06 10:00:00+00:00,B04,14.03
NO2,2025-01-06 11:00:00+00:00,B04,14.02
NO2,2025-01-06 12:00:00+00:00,B04,14.05
NO2,2025-01-06 13:00:00+00:00,B04,14.14
NO2,2025-01-06 14:00:00+00:00,B04,14.16
NO2,2025-01-06 15:00:00+00:00,B04,14.08
NO2,2025-01-06 16:00:00+00:00,B04,15.3
NO2,2025-01-06 17:00:00+00:00,B04,14.93
NO2,2025-01-06 18:00:00+00:00,B04,14.16
NO2,2025-01-06 19:00:00+00:00,B04,14.61
NO2,2025-01-06 20:00:00+00:00,B04,14.26
NO2,2025-01-06 21:00:00+00:00,B04,14.28
NO2,2025-01-06 22:00:00+00:00,B04,14.13
NO2,2025-01-06 23:00:00+00:00,B04,14.07
NO2,2025-01-07 00:00:00+00:00,B04,14.15
NO2,2025-01-07 01:00:00+00:00,B04,14.11
NO2,2025-01-07 02:00:00+00:00,B04,14.02
NO2,2025-01-07 03:00:00+00:00,B04,14.05
NO2,2025-01-07 04:00:00+00:00,B04,14.36
NO2,2025-01-07 05:00:00+00:00,B04,14.67
NO2,2025-01-07 06:00:00+00:00,B04,14.51
NO2,2025-01-07 07:00:00+00:00,B04,14.43
NO2,2025-01-07 08:00:00+00:00,B04,14.58
NO2,2025-01-07 09:00:00+00:00,B04,14.74
NO2,2025-01-07 10:00:00+00:00,B04,14.0
NO2,2025-01-07 11:00:00+00:00,B04,13.54
NO2,2025-01-07 12:00:00+00:00,B04,14.0
NO2,2025-01-07 13:00:00+00:00,B04,13.99
NO2,2025-01-07 14:00:00+00:00,B04,14.0
NO2,2025-01-07 22:00:00+00:00,B04,13.99
NO2,2025-01-07 23:00:00+00:00,B04,14.0
NO2,2025-01-09 07:00:00+00:00,B04,13.91
NO2,2025-01-09 08:00:00+00:00,B04,13.98
NO2,2025-01-09 09:00:00+00:00,B04,14.0
NO2,2025-01-10 11:00:00+00:00,B04,13.9
NO2,2025-01-10 12:00:00+00:00,B04,14.0
NO2,2025-01-10 13:00:00+00:00,B04,13.98
NO2,2025-01-10 14:00:00+00:00,B04,14.0
NO2,2025-01-11 05:00:00+00:00,B04,13.93
NO2,2025-01-11 06:00:00+00:00,B04,13.01
NO2,2025-01-11 07:00:00+00:00,B04,12.51
NO2,2025-01-11 08:00:00+00:00,B04,13.71
NO2,2025-01-11 09:00:00+00:00,B04,14.0
NO2,2025-01-12 06:00:00+00:00,B04,12.74
NO2,2025-01-12 07:00:00+00:00,B04,13.1
NO2,2025-01-12 08:00:00+00:00,B04,13.96
NO2,2025-01-12 09:00:00+00:00,B04,13.9
NO2,2025-01-12 10:00:00+00:00,B04,14.0
NO2,2025-01-12 13:00:00+00:00,B04,13.99
NO2,2025-01-12 14:00:00+00:00,B04,14.0
NO2,2025-01-13 07:00:00+00:00,B04,13.99
NO2,2025-01-13 08:00:00+00:00,B04,14.0
NO2,2025-01-13 17:00:00+00:00,B04,13.79
NO2,2025-01-13 18:00:00+00:00,B04,13.8
NO2,2025-01-13 19:00:00+00:00,B04,13.86
NO2,2025-01-13 20:00:00+00:00,B04,13.48
NO2,2025-01-13 21:00:00+00:00,B04,13.96
NO2,2025-01-13 22:00:00+00:00,B04,13.78
NO2,2025-01-13 23:00:00+00:00,B04,12.67
NO2,2025-01-14 00:00:00+00:00,B04,13.21
NO2,2025-01-14 01:00:00+00:00,B04,12.18
NO2,2025-01-14 02:00:00+00:00,B04,14.0
NO2,2025-01-14 05:00:00+00:00,B04,12.96
NO2,2025-01-14 06:00:00+00:00,B04,12.82
NO2,2025-01-14 07:00:00+00:00,B04,11.96
NO2,2025-01-14 08:00:00+00:00,B04,13.87
NO2,2025-01-14 09:00:00+00:00,B04,14.0
NO2,2025-01-14 11:00:00+00:00,B04,13.83
NO2,2025-01-14 12:00:00+00:00,B04,13.05
NO2,2025-01-14 13:00:00+00:00,B04,12.83
NO2,2025-01-14 14:00:00+00:00,B04,13.78
NO2,2025-01-14 15:00:00+00:00,B04,14.0
NO2,2025-01-15 21:00:00+00:00,B04,12.76
NO2,2025-01-15 22:00:00+00:00,B04,8.6
NO2,2025-01-15 23:00:00+00:00,B04,9.16
NO2,2025-01-16 00:00:00+00:00,B04,12.85
NO2,2025-01-16 01:00:00+00:00,B04,13.0
NO2,2025-01-16 02:00:00+00:00,B04,13.8
NO2,2025-01-16 03:00:00+00:00,B04,13.89
NO2,2025-01-16 04:00:00+00:00,B04,13.98
NO2,2025-01-16 05:00:00+00:00,B04,12.91
NO2,2025-01-16 06:00:00+00:00,B04,9.59
NO2,2025-01-16 07:00:00+00:00,B04,7.51
NO2,2025-01-16 08:00:00+00:00,B04,10.29
NO2,2025-01-16 09:00:00+00:00,B04,12.79
NO2,2025-01-16 10:00:00+00:00,B04,14.0
NO2,2025-01-16 13:00:00+00:00,B04,10.95
NO2,2025-01-16 14:00:00+00:00,B04,12.47
NO2,2025-01-16 15:00:00+00:00,B04,13.63
NO2,2025-01-16 16:00:00+00:00,B04,13.86
NO2,2025-01-16 17:00:00+00:00,B04,12.89
NO2,2025-01-16 18:00:00+00:00,B04,12.53
NO2,2025-01-16 19:00:00+00:00,B04,12.76
NO2,2025-01-16 20:00:00+00:00,B04,13.93
NO2,2025-01-16 21:00:00+00:00,B04,13.88
NO2,2025-01-16 22:00:00+00:00,B04,14.0
NO2,2025-01-17 01:00:00+00:00,B04,13.83
NO2,2025-01-17 02:00:00+00:00,B04,13.61
NO2,2025-01-17 03:00:00+00:00,B04,13.1
NO2,2025-01-17 04:00:00+00:00,B04,13.47
NO2,2025-01-17 05:00:00+00:00,B04,13.46
NO2,2025-01-17 06:00:00+00:00,B04,12.31
NO2,2025-01-17 07:00:00+00:00,B04,11.08
NO2,2025-01-17 08:00:00+00:00,B04,10.87
NO2,2025-01-17 09:00:00+00:00,B04,10.59
NO2,2025-01-17 10:00:00+00:00,B04,10.36
NO2,2025-01-17 11:00:00+00:00,B04,9.66
NO2,2025-01-17 12:00:00+00:00,B04,9.49
NO2,2025-01-17 13:00:00+00:00,B04,10.2
NO2,2025-01-17 14:00:00+00:00,B04,11.25
NO2,2025-01-17 15:00:00+00:00,B04,11.22
NO2,2025-01-17 16:00:00+00:00,B04,11.04
NO2,2025-01-17 17:00:00+00:00,B04,9.06
NO2,2025-01-17 18:00:00+00:00,B04,9.81
NO2,2025-01-17 19:00:00+00:00,B04,9.68
NO2,2025-01-17 20:00:00+00:00,B04,8.75
NO2,2025-01-17 21:00:00+00:00,B04,6.94
NO2,2025-01-17 22:00:00+00:00,B04,9.86
NO2,2025-01-17 23:00:00+00:00,B04,10.28
NO2,2025-01-18 00:00:00+00:00,B04,11.49
NO2,2025-01-18 01:00:00+00:00,B04,9.6
NO2,2025-01-18 02:00:00+00:00,B04,8.16
NO2,2025-01-18 03:00:00+00:00,B04,8.48
NO2,2025-01-18 04:00:00+00:00,B04,8.95
NO2,2025-01-18 05:00:00+00:00,B04,8.38
NO2,2025-01-18 06:00:00+00:00,B04,6.54
NO2,2025-01-18 07:00:00+00:00,B04,6.73
NO2,2025-01-18 08:00:00+00:00,B04,7.11
NO2,2025-01-18 09:00:00+00:00,B04,7.76
NO2,2025-01-18 10:00:00+00:00,B04,9.06
NO2,2025-01-18 11:00:00+00:00,B04,10.55
NO2,2025-01-18 12:00:00+00:00,B04,9.45
NO2,2025-01-18 13:00:00+00:00,B04,11.27
NO2,2025-01-18 14:00:00+00:00,B04,10.39
NO2,2025-01-18 15:00:00+00:00,B04,10.51
NO2,2025-01-18 16:00:00+00:00,B04,11.85
NO2,2025-01-18 17:00:00+00:00,B04,10.76
NO2,2025-01-18 18:00:00+00:00,B04,10.79
NO2,2025-01-18 19:00:00+00:00,B04,10.38
NO2,2025-01-18 20:00:00+00:00,B04,9.68
NO2,2025-01-18 21:00:00+00:00,B04,9.48
NO2,2025-01-18 22:00:00+00:00,B04,11.1
NO2,2025-01-18 23:00:00+00:00,B04,11.99
NO2,2025-01-19 00:00:00+00:00,B04,12.26
NO2,2025-01-19 01:00:00+00:00,B04,11.59
NO2,2025-01-19 02:00:00+00:00,B04,12.24
NO2,2025-01-19 03:00:00+00:00,B04,11.24
NO2,2025-01-19 04:00:00+00:00,B04,11.01
NO2,2025-01-19 05:00:00+00:00,B04,9.79
NO2,2025-01-19 06:00:00+00:00,B04,7.94
NO2,2025-01-19 07:00:00+00:00,B04,6.7
NO2,2025-01-19 08:00:00+00:00,B04,11.65
NO2,2025-01-19 09:00:00+00:00,B04,10.4
NO2,2025-01-19 10:00:00+00:00,B04,10.99
NO2,2025-01-19 11:00:00+00:00,B04,10.1
NO2,2025-01-19 12:00:00+00:00,B04,10.82
NO2,2025-01-19 13:00:00+00:00,B04,11.44
NO2,2025-01-19 14:00:00+00:00,B04,12.73
NO2,2025-01-19 15:00:00+00:00,B04,11.69
NO2,2025-01-19 16:00:00+00:00,B04,12.52
NO2,2025-01-19 17:00:00+00:00,B04,12.63
NO2,2025-01-19 18:00:00+00:00,B04,13.17
NO2,2025-01-19 19:00:00+00:00,B04,12.58
NO2,2025-01-19 20:00:00+00:00,B04,12.81
NO2,2025-01-19 21:00:00+00:00,B04,13.54
NO2,2025-01-19 22:00:00+00:00,B04,13.95
NO2,2025-01-19 23:00:00+00:00,B04,17.23
NO2,2025-01-20 00:00:00+00:00,B04,16.03
NO2,2025-01-20 01:00:00+00:00,B04,15.74
NO2,2025-01-20 02:00:00+00:00,B04,16.37
NO2,2025-01-20 03:00:00+00:00,B04,16.65
NO2,2025-01-20 04:00:00+00:00,B04,17.18
NO2,2025-01-20 05:00:00+00:00,B04,15.88
NO2,2025-01-20 06:00:00+00:00,B04,15.75
NO2,2025-01-20 07:00:00+00:00,B04,17.24
NO2,2025-01-20 08:00:00+00:00,B04,17.77
NO2,2025-01-20 09:00:00+00:00,B04,17.68
NO2,2025-01-20 10:00:00+00:00,B04,17.74
NO2,2025-01-20 11:00:00+00:00,B04,16.03
NO2,2025-01-20 12:00:00+00:00,B04,16.3
NO2,2025-01-20 13:00:00+00:00,B04,17.48
NO2,2025-01-20 14:00:00+00:00,B04,18.24
NO2,2025-01-20 15:00:00+00:00,B04,18.19
NO2,2025-01-20 16:00:00+00:00,B04,18.33
NO2,2025-01-20 17:00:00+00:00,B04,18.04
NO2,2025-01-20 18:00:00+00:00,B04,17.79
NO2,2025-01-20 19:00:00+00:00,B04,17.7
NO2,2025-01-20 20:00:00+00:00,B04,18.08
NO2,2025-01-20 21:00:00+00:00,B04,17.62
NO2,2025-01-20 22:00:00+00:00,B04,17.66
NO2,2025-01-20 23:00:00+00:00,B04,16.7
NO2,2025-01-21 00:00:00+00:00,B04,16.94
NO2,2025-01-21 01:00:00+00:00,B04,16.6
NO2,2025-01-21 02:00:00+00:00,B04,17.3
NO2,2025-01-21 03:00:00+00:00,B04,16.95
NO2,2025-01-21 04:00:00+00:00,B04,17.5
NO2,2025-01-21 05:00:00+00:00,B04,17.12
NO2,2025-01-21 06:00:00+00:00,B04,18.29
NO2,2025-01-21 07:00:00+00:00,B04,16.35
NO2,2025-01-21 08:00:00+00:00,B04,18.44
NO2,2025-01-21 09:00:00+00:00,B04,16.84
NO2,2025-01-21 10:00:00+00:00,B04,15.51
NO2,2025-01-21 11:00:00+00:00,B04,15.43
NO2,2025-01-21 12:00:00+00:00,B04,14.67
NO2,2025-01-21 13:00:00+00:00,B04,12.54
NO2,2025-01-21 14:00:00+00:00,B04,13.77
NO2,2025-01-21 15:00:00+00:00,B04,15.51
NO2,2025-01-21 20:00:00+00:00,B04,15.48
NO2,2025-01-21 21:00:00+00:00,B04,15.39
NO2,2025-01-21 22:00:00+00:00,B04,15.36
NO2,2025-01-21 23:00:00+00:00,B04,14.87
NO2,2025-01-22 00:00:00+00:00,B04,14.7
NO2,2025-01-22 01:00:00+00:00,B04,14.93
NO2,2025-01-22 02:00:00+00:00,B04,14.91
NO2,2025-01-22 03:00:00+00:00,B04,14.92
NO2,2025-01-22 04:00:00+00:00,B04,15.11
NO2,2025-01-22 05:00:00+00:00,B04,15.25
NO2,2025-01-22 06:00:00+00:00,B04,14.66
NO2,2025-01-22 07:00:00+00:00,B04,14.57
NO2,2025-01-22 08:00:00+00:00,B04,15.51
NO2,2025-01-22 09:00:00+00:00,B04,14.49
NO2,2025-01-22 10:00:00+00:00,B04,13.87
NO2,2025-01-22 11:00:00+00:00,B04,12.41
NO2,2025-01-22 12:00:00+00:00,B04,14.0
NO2,2025-01-22 13:00:00+00:00,B04,13.99
NO2,2025-01-22 14:00:00+00:00,B04,14.0
NO2,2025-01-23 05:00:00+00:00,B04,13.97
NO2,2025-01-23 06:00:00+00:00,B04,12.66
NO2,2025-01-23 07:00:00+00:00,B04,12.56
NO2,2025-01-23 08:00:00+00:00,B04,12.33
NO2,2025-01-23 09:00:00+00:00,B04,12.86
NO2,2025-01-23 10:00:00+00:00,B04,13.28
NO2,2025-01-23 11:00:00+00:00,B04,14.0
NO2,2025-01-23 21:00:00+00:00,B04,9.62
NO2,2025-01-23 22:00:00+00:00,B04,9.91
NO2,2025-01-23 23:00:00+00:00,B04,11.89
NO2,2025-01-24 00:00:00+00:00,B04,13.96
NO2,2025-01-24 01:00:00+00:00,B04,14.0
NO2,2025-01-24 03:00:00+00:00,B04,13.96
NO2,2025-01-24 04:00:00+00:00,B04,13.99
NO2,2025-01-24 05:00:00+00:00,B04,14.0
NO2,2025-01-24 06:00:00+00:00,B04,13.95
NO2,2025-01-24 07:00:00+00:00,B04,13.81
NO2,2025-01-24 08:00:00+00:00,B04,13.9
NO2,2025-01-24 09:00:00+00:00,B04,13.93
NO2,2025-01-24 10:00:00+00:00,B04,14.0
NO2,2025-01-24 11:00:00+00:00,B04,13.73
NO2,2025-01-24 12:00:00+00:00,B04,13.84
NO2,2025-01-24 13:00:00+00:00,B04,13.75
NO2,2025-01-24 14:00:00+00:00,B04,13.97
NO2,2025-01-24 15:00:00+00:00,B04,14.0
NO2,2025-01-24 18:00:00+00:00,B04,13.85
NO2,2025-01-24 19:00:00+00:00,B04,13.39
NO2,2025-01-24 20:00:00+00:00,B04,11.62
NO2,2025-01-24 21:00:00+00:00,B04,10.93
NO2,2025-01-24 22:00:00+00:00,B04,13.86
NO2,2025-01-24 23:00:00+00:00,B04,13.47
NO2,2025-01-25 00:00:00+00:00,B04,13.49
NO2,2025-01-25 01:00:00+00:00,B04,9.48
NO2,2025-01-25 02:00:00+00:00,B04,6.34
NO2,2025-01-25 03:00:00+00:00,B04,7.48
NO2,2025-01-25 04:00:00+00:00,B04,6.76
NO2,2025-01-25 05:00:00+00:00,B04,10.63
NO2,2025-01-25 06:00:00+00:00,B04,9.33
NO2,2025-01-25 07:00:00+00:00,B04,8.68
NO2,2025-01-25 08:00:00+00:00,B04,10.5
NO2,2025-01-25 09:00:00+00:00,B04,8.0
NO2,2025-01-25 10:00:00+00:00,B04,9.76
NO2,2025-01-25 11:00:00+00:00,B04,9.94
NO2,2025-01-25 12:00:00+00:00,B04,10.83
NO2,2025-01-25 13:00:00+00:00,B04,11.33
NO2,2025-01-25 14:00:00+00:00,B04,11.17
NO2,2025-01-25 15:00:00+00:00,B04,11.8
NO2,2025-01-25 16:00:00+00:00,B04,13.76
NO2,2025-01-25 17:00:00+00:00,B04,13.22
NO2,2025-01-25 18:00:00+00:00,B04,10.51
NO2,2025-01-25 19:00:00+00:00,B04,9.95
NO2,2025-01-25 20:00:00+00:00,B04,10.28
NO2,2025-01-25 21:00:00+00:00,B04,9.36
NO2,2025-01-25 22:00:00+00:00,B04,11.63
NO2,2025-01-25 23:00:00+00:00,B04,13.89
NO2,2025-01-26 00:00:00+00:00,B04,14.89
NO2,2025-01-26 01:00:00+00:00,B04,15.13
NO2,2025-01-26 02:00:00+00:00,B04,14.57
NO2,2025-01-26 03:00:00+00:00,B04,15.19
NO2,2025-01-26 04:00:00+00:00,B04,14.87
NO2,2025-01-26 05:00:00+00:00,B04,14.02
NO2,2025-01-26 06:00:00+00:00,B04,10.46
NO2,2025-01-26 07:00:00+00:00,B04,11.65
NO2,2025-01-26 08:00:00+00:00,B04,14.28
NO2,2025-01-26 09:00:00+00:00,B04,15.21
NO2,2025-01-26 10:00:00+00:00,B04,12.88
NO2,2025-01-26 11:00:00+00:00,B04,12.46
NO2,2025-01-26 12:00:00+00:00,B04,13.18
NO2,2025-01-26 13:00:00+00:00,B04,13.5
NO2,2025-01-26 14:00:00+00:00,B04,15.23
NO2,2025-01-26 15:00:00+00:00,B04,17.51
NO2,2025-01-26 16:00:00+00:00,B04,17.65
NO2,2025-01-26 17:00:00+00:00,B04,16.92
NO2,2025-01-26 18:00:00+00:00,B04,18.19
NO2,2025-01-26 19:00:00+00:00,B04,18.09
NO2,2025-01-26 20:00:00+00:00,B04,18.23
NO2,2025-01-26 21:00:00+00:00,B04,16.38
NO2,2025-01-26 22:00:00+00:00,B04,15.99
NO2,2025-01-26 23:00:00+00:00,B04,15.35
NO2,2025-01-27 00:00:00+00:00,B04,14.77
NO2,2025-01-27 01:00:00+00:00,B04,15.43
NO2,2025-01-27 02:00:00+00:00,B04,15.58
NO2,2025-01-27 03:00:00+00:00,B04,14.02
NO2,2025-01-27 04:00:00+00:00,B04,14.46
NO2,2025-01-27 05:00:00+00:00,B04,15.94
NO2,2025-01-27 06:00:00+00:00,B04,15.82
NO2,2025-01-27 07:00:00+00:00,B04,14.06
NO2,2025-01-27 08:00:00+00:00,B04,17.46
NO2,2025-01-27 09:00:00+00:00,B04,16.14
NO2,2025-01-27 10:00:00+00:00,B04,15.22
NO2,2025-01-27 11:00:00+00:00,B04,15.42
NO2,2025-01-27 12:00:00+00:00,B04,15.32
NO2,2025-01-27 13:00:00+00:00,B04,15.65
NO2,2025-01-27 14:00:00+00:00,B04,16.97
NO2,2025-01-27 15:00:00+00:00,B04,18.53
NO2,2025-01-27 16:00:00+00:00,B04,18.2
NO2,2025-01-27 17:00:00+00:00,B04,18.59
NO2,2025-01-27 18:00:00+00:00,B04,18.56
NO2,2025-01-27 19:00:00+00:00,B04,18.32
NO2,2025-01-27 20:00:00+00:00,B04,17.81
NO2,2025-01-27 21:00:00+00:00,B04,18.05
NO2,2025-01-27 22:00:00+00:00,B04,18.09
NO2,2025-01-27 23:00:00+00:00,B04,17.27
NO2,2025-01-28 00:00:00+00:00,B04,17.61
NO2,2025-01-28 01:00:00+00:00,B04,17.3
NO2,2025-01-28 02:00:00+00:00,B04,17.2
NO2,2025-01-28 03:00:00+00:00,B04,17.39
NO2,2025-01-28 04:00:00+00:00,B04,17.73
NO2,2025-01-28 05:00:00+00:00,B04,17.39
NO2,2025-01-28 06:00:00+00:00,B04,18.58
NO2,2025-01-28 07:00:00+00:00,B04,18.36
NO2,2025-01-28 08:00:00+00:00,B04,18.73
NO2,2025-01-28 09:00:00+00:00,B04,16.82
NO2,2025-01-28 10:00:00+00:00,B04,15.51
NO2,2025-01-29 10:00:00+00:00,B04,15.11
NO2,2025-01-29 11:00:00+00:00,B04,15.47
NO2,2025-01-29 12:00:00+00:00,B04,15.49
NO2,2025-01-29 13:00:00+00:00,B04,15.51
NO2,2025-01-29 15:00:00+00:00,B04,15.49
NO2,2025-01-29 16:00:00+00:00,B04,15.51
NO2,2025-01-29 23:00:00+00:00,B04,15.49
NO2,2025-01-30 00:00:00+00:00,B04,15.48
NO2,2025-01-30 01:00:00+00:00,B04,15.47
NO2,2025-01-30 02:00:00+00:00,B04,15.5
NO2,2025-01-30 05:00:00+00:00,B04,15.48
NO2,2025-01-30 06:00:00+00:00,B04,15.51
NO2,2025-01-30 09:00:00+00:00,B04,15.47
NO2,2025-01-30 10:00:00+00:00,B04,15.38
NO2,2025-01-30 11:00:00+00:00,B04,15.22
NO2,2025-01-30 12:00:00+00:00,B04,14.94
NO2,2025-01-30 13:00:00+00:00,B04,15.14
NO2,2025-01-30 14:00:00+00:00,B04,15.47
NO2,2025-01-30 16:00:00+00:00,B04,15.46
NO2,2025-01-30 17:00:00+00:00,B04,15.5
NO2,2025-01-30 18:00:00+00:00,B04,15.51
NO2,2025-01-31 02:00:00+00:00,B04,15.5
NO2,2025-01-31 03:00:00+00:00,B04,15.51
NO2,2025-01-31 09:00:00+00:00,B04,15.48
NO2,2025-01-31 10:00:00+00:00,B04,15.51
NO2,2025-01-31 12:00:00+00:00,B04,15.48
NO2,2025-01-31 13:00:00+00:00,B04,15.51
NO2,2025-01-31 15:00:00+00:00,B04,15.5
NO2,2025-01-31 16:00:00+00:00,B04,15.51
NO2,2025-01-31 23:00:00+00:00,B04,15.41
NO2,2025-01-01 00:00:00+00:00,B10,0.0
NO2,2025-01-02 03:00:00+00:00,B10,0.6
NO2,2025-01-02 04:00:00+00:00,B10,248.18
