zone,time_utc,psr_type,generation_MW
DK2,2025-01-02 21:00:00+00:00,B01,487.73
DK2,2025-01-02 22:00:00+00:00,B01,489.78
DK2,2025-01-02 23:00:00+00:00,B01,487.35
DK2,2025-01-03 00:00:00+00:00,B01,490.76
DK2,2025-01-03 01:00:00+00:00,B01,486.34
DK2,2025-01-03 02:00:00+00:00,B01,478.45
DK2,2025-01-03 03:00:00+00:00,B01,470.89
DK2,2025-01-03 04:00:00+00:00,B01,473.3
DK2,2025-01-03 05:00:00+00:00,B01,477.35
DK2,2025-01-03 06:00:00+00:00,B01,476.08
DK2,2025-01-03 07:00:00+00:00,B01,478.64
DK2,2025-01-03 08:00:00+00:00,B01,476.29
DK2,2025-01-03 09:00:00+00:00,B01,476.69
DK2,2025-01-03 10:00:00+00:00,B01,469.54
DK2,2025-01-03 11:00:00+00:00,B01,467.2
DK2,2025-01-03 12:00:00+00:00,B01,470.86
DK2,2025-01-03 13:00:00+00:00,B01,474.54
DK2,2025-01-03 14:00:00+00:00,B01,476.3
DK2,2025-01-03 15:00:00+00:00,B01,478.95
DK2,2025-01-03 16:00:00+00:00,B01,480.98
DK2,2025-01-03 17:00:00+00:00,B01,477.23
DK2,2025-01-03 18:00:00+00:00,B01,475.56
DK2,2025-01-03 19:00:00+00:00,B01,477.87
DK2,2025-01-03 20:00:00+00:00,B01,471.93
DK2,2025-01-03 21:00:00+00:00,B01,476.18
DK2,2025-01-03 22:00:00+00:00,B01,478.98
DK2,2025-01-03 23:00:00+00:00,B01,481.98
DK2,2025-01-04 00:00:00+00:00,B01,507.65
DK2,2025-01-04 01:00:00+00:00,B01,508.22
DK2,2025-01-04 02:00:00+00:00,B01,511.79
DK2,2025-01-04 03:00:00+00:00,B01,509.26
DK2,2025-01-04 04:00:00+00:00,B01,509.56
DK2,2025-01-04 05:00:00+00:00,B01,508.39
DK2,2025-01-04 06:00:00+00:00,B01,506.24
DK2,2025-01-04 07:00:00+00:00,B01,502.84
DK2,2025-01-04 08:00:00+00:00,B01,509.44
DK2,2025-01-04 09:00:00+00:00,B01,509.03
DK2,2025-01-04 10:00:00+00:00,B01,508.81
DK2,2025-01-04 11:00:00+00:00,B01,510.29
DK2,2025-01-04 12:00:00+00:00,B01,508.91
DK2,2025-01-04 13:00:00+00:00,B01,510.93
DK2,2025-01-04 14:00:00+00:00,B01,510.23
DK2,2025-01-04 15:00:00+00:00,B01,510.63
DK2,2025-01-04 16:00:00+00:00,B01,506.58
DK2,2025-01-04 17:00:00+00:00,B01,503.41
DK2,2025-01-04 18:00:00+00:00,B01,505.32
DK2,2025-01-04 19:00:00+00:00,B01,509.62
DK2,2025-01-04 20:00:00+00:00,B01,513.01
DK2,2025-01-04 21:00:00+00:00,B01,512.74
DK2,2025-01-04 22:00:00+00:00,B01,511.69
DK2,2025-01-04 23:00:00+00:00,B01,510.34
DK2,2025-01-05 00:00:00+00:00,B01,510.24
DK2,2025-01-05 01:00:00+00:00,B01,508.87
DK2,2025-01-05 02:00:00+00:00,B01,512.13
DK2,2025-01-05 03:00:00+00:00,B01,508.67
DK2,2025-01-05 04:00:00+00:00,B01,507.02
DK2,2025-01-05 05:00:00+00:00,B01,511.78
DK2,2025-01-05 06:00:00+00:00,B01,511.03
DK2,2025-01-05 07:00:00+00:00,B01,509.66
DK2,2025-01-05 08:00:00+00:00,B01,509.76
DK2,2025-01-05 09:00:00+00:00,B01,510.61
DK2,2025-01-05 10:00:00+00:00,B01,513.6
DK2,2025-01-05 11:00:00+00:00,B01,513.67
DK2,2025-01-05 12:00:00+00:00,B01,561.65
DK2,2025-01-05 13:00:00+00:00,B01,529.48
DK2,2025-01-05 14:00:00+00:00,B01,510.91
DK2,2025-01-05 15:00:00+00:00,B01,511.1
DK2,2025-01-05 16:00:00+00:00,B01,511.45
DK2,2025-01-05 17:00:00+00:00,B01,512.98
DK2,2025-01-05 18:00:00+00:00,B01,511.25
DK2,2025-01-05 19:00:00+00:00,B01,514.2
DK2,2025-01-05 20:00:00+00:00,B01,508.83
DK2,2025-01-05 21:00:00+00:00,B01,509.46
DK2,2025-01-05 22:00:00+00:00,B01,504.52
DK2,2025-01-05 23:00:00+00:00,B01,482.62
DK2,2025-01-06 00:00:00+00:00,B01,440.04
DK2,2025-01-06 01:00:00+00:00,B01,371.14
DK2,2025-01-06 02:00:00+00:00,B01,292.86
DK2,2025-01-06 03:00:00+00:00,B01,285.09
DK2,2025-01-06 04:00:00+00:00,B01,310.91
DK2,2025-01-06 05:00:00+00:00,B01,434.3
DK2,2025-01-06 06:00:00+00:00,B01,448.76
DK2,2025-01-06 07:00:00+00:00,B01,508.45
DK2,2025-01-06 08:00:00+00:00,B01,511.21
DK2,2025-01-06 09:00:00+00:00,B01,511.78
DK2,2025-01-06 10:00:00+00:00,B01,511.34
DK2,2025-01-06 11:00:00+00:00,B01,491.87
DK2,2025-01-06 12:00:00+00:00,B01,463.02
DK2,2025-01-06 13:00:00+00:00,B01,471.18
DK2,2025-01-06 14:00:00+00:00,B01,479.67
DK2,2025-01-06 15:00:00+00:00,B01,506.63
DK2,2025-01-06 16:00:00+00:00,B01,505.88
DK2,2025-01-06 17:00:00+00:00,B01,509.19
DK2,2025-01-06 18:00:00+00:00,B01,479.59
DK2,2025-01-06 19:00:00+00:00,B01,418.42
DK2,2025-01-06 20:00:00+00:00,B01,353.88
DK2,2025-01-06 21:00:00+00:00,B01,317.16
DK2,2025-01-06 22:00:00+00:00,B01,291.81
DK2,2025-01-06 23:00:00+00:00,B01,276.59
DK2,2025-01-07 00:00:00+00:00,B01,234.42
DK2,2025-01-07 01:00:00+00:00,B01,278.46
DK2,2025-01-07 02:00:00+00:00,B01,274.68
DK2,2025-01-07 03:00:00+00:00,B01,275.61
DK2,2025-01-07 04:00:00+00:00,B01,282.37
DK2,2025-01-07 05:00:00+00:00,B01,328.23
DK2,2025-01-07 06:00:00+00:00,B01,390.43
DK2,2025-01-07 07:00:00+00:00,B01,472.01
DK2,2025-01-07 08:00:00+00:00,B01,417.84
DK2,2025-01-07 09:00:00+00:00,B01,392.56
DK2,2025-01-07 10:00:00+00:00,B01,393.62
DK2,2025-01-07 11:00:00+00:00,B01,386.94
DK2,2025-01-07 12:00:00+00:00,B01,390.9
DK2,2025-01-07 13:00:00+00:00,B01,396.11
DK2,2025-01-07 14:00:00+00:00,B01,408.25
DK2,2025-01-07 15:00:00+00:00,B01,432.36
DK2,2025-01-07 16:00:00+00:00,B01,439.99
DK2,2025-01-07 17:00:00+00:00,B01,427.69
DK2,2025-01-07 18:00:00+00:00,B01,417.3
DK2,2025-01-07 19:00:00+00:00,B01,402.75
DK2,2025-01-07 20:00:00+00:00,B01,354.55
DK2,2025-01-07 21:00:00+00:00,B01,303.92
DK2,2025-01-07 22:00:00+00:00,B01,324.97
DK2,2025-01-07 23:00:00+00:00,B01,413.95
DK2,2025-01-08 00:00:00+00:00,B01,433.03
DK2,2025-01-08 01:00:00+00:00,B01,372.05
DK2,2025-01-08 02:00:00+00:00,B01,309.05
DK2,2025-01-08 03:00:00+00:00,B01,340.2
DK2,2025-01-08 04:00:00+00:00,B01,408.76
DK2,2025-01-08 05:00:00+00:00,B01,490.03
DK2,2025-01-08 06:00:00+00:00,B01,503.59
DK2,2025-01-08 07:00:00+00:00,B01,501.48
DK2,2025-01-08 08:00:00+00:00,B01,502.46
DK2,2025-01-08 09:00:00+00:00,B01,387.09
DK2,2025-01-08 10:00:00+00:00,B01,213.92
DK2,2025-01-08 11:00:00+00:00,B01,242.78
DK2,2025-01-08 12:00:00+00:00,B01,342.58
DK2,2025-01-08 13:00:00+00:00,B01,379.15
DK2,2025-01-08 14:00:00+00:00,B01,393.83
DK2,2025-01-08 15:00:00+00:00,B01,478.69
DK2,2025-01-08 16:00:00+00:00,B01,512.48
DK2,2025-01-08 17:00:00+00:00,B01,484.54
DK2,2025-01-08 18:00:00+00:00,B01,465.18
DK2,2025-01-08 19:00:00+00:00,B01,493.65
DK2,2025-01-08 20:00:00+00:00,B01,500.21
DK2,2025-01-08 21:00:00+00:00,B01,498.93
DK2,2025-01-08 22:00:00+00:00,B01,499.85
DK2,2025-01-08 23:00:00+00:00,B01,502.82
DK2,2025-01-09 00:00:00+00:00,B01,501.6
DK2,2025-01-09 01:00:00+00:00,B01,500.18
DK2,2025-01-09 02:00:00+00:00,B01,499.51
DK2,2025-01-09 03:00:00+00:00,B01,502.16
DK2,2025-01-09 04:00:00+00:00,B01,505.58
DK2,2025-01-09 05:00:00+00:00,B01,498.55
DK2,2025-01-09 06:00:00+00:00,B01,512.12
DK2,2025-01-09 07:00:00+00:00,B01,469.5
DK2,2025-01-09 08:00:00+00:00,B01,465.2
DK2,2025-01-09 09:00:00+00:00,B01,499.95
DK2,2025-01-09 10:00:00+00:00,B01,501.11
DK2,2025-01-09 11:00:00+00:00,B01,497.9
DK2,2025-01-09 12:00:00+00:00,B01,499.31
DK2,2025-01-09 13:00:00+00:00,B01,498.23
DK2,2025-01-09 14:00:00+00:00,B01,497.71
DK2,2025-01-09 15:00:00+00:00,B01,504.41
DK2,2025-01-09 16:00:00+00:00,B01,505.1
DK2,2025-01-09 17:00:00+00:00,B01,506.29
DK2,2025-01-09 18:00:00+00:00,B01,502.47
DK2,2025-01-09 19:00:00+00:00,B01,498.88
DK2,2025-01-09 20:00:00+00:00,B01,501.77
DK2,2025-01-09 21:00:00+00:00,B01,480.05
DK2,2025-01-09 22:00:00+00:00,B01,508.89
DK2,2025-01-09 23:00:00+00:00,B01,510.81
DK2,2025-01-10 00:00:00+00:00,B01,457.51
DK2,2025-01-10 01:00:00+00:00,B01,476.43
DK2,2025-01-10 02:00:00+00:00,B01,514.23
DK2,2025-01-10 03:00:00+00:00,B01,476.11
DK2,2025-01-10 04:00:00+00:00,B01,496.33
DK2,2025-01-10 05:00:00+00:00,B01,488.45
DK2,2025-01-10 06:00:00+00:00,B01,456.56
DK2,2025-01-10 07:00:00+00:00,B01,466.94
DK2,2025-01-10 08:00:00+00:00,B01,467.48
DK2,2025-01-10 09:00:00+00:00,B01,491.87
DK2,2025-01-10 10:00:00+00:00,B01,505.13
DK2,2025-01-10 11:00:00+00:00,B01,503.36
DK2,2025-01-10 12:00:00+00:00,B01,501.3
DK2,2025-01-10 13:00:00+00:00,B01,481.98
DK2,2025-01-10 14:00:00+00:00,B01,486.69
DK2,2025-01-10 15:00:00+00:00,B01,481.1
DK2,2025-01-10 16:00:00+00:00,B01,479.88
DK2,2025-01-10 17:00:00+00:00,B01,480.34
DK2,2025-01-10 18:00:00+00:00,B01,483.92
DK2,2025-01-10 19:00:00+00:00,B01,480.67
DK2,2025-01-10 20:00:00+00:00,B01,482.69
DK2,2025-01-10 21:00:00+00:00,B01,489.22
DK2,2025-01-10 22:00:00+00:00,B01,496.91
DK2,2025-01-10 23:00:00+00:00,B01,488.18
DK2,2025-01-11 00:00:00+00:00,B01,498.56
DK2,2025-01-11 01:00:00+00:00,B01,487.08
DK2,2025-01-11 02:00:00+00:00,B01,473.91
DK2,2025-01-11 03:00:00+00:00,B01,485.93
DK2,2025-01-11 04:00:00+00:00,B01,490.55
DK2,2025-01-11 05:00:00+00:00,B01,488.82
DK2,2025-01-11 06:00:00+00:00,B01,491.52
DK2,2025-01-11 07:00:00+00:00,B01,492.87
DK2,2025-01-11 08:00:00+00:00,B01,490.03
DK2,2025-01-11 09:00:00+00:00,B01,500.91
DK2,2025-01-11 10:00:00+00:00,B01,502.73
DK2,2025-01-11 11:00:00+00:00,B01,523.32
DK2,2025-01-11 12:00:00+00:00,B01,527.58
DK2,2025-01-11 13:00:00+00:00,B01,527.79
DK2,2025-01-11 14:00:00+00:00,B01,526.2
DK2,2025-01-11 15:00:00+00:00,B01,526.79
DK2,2025-01-11 16:00:00+00:00,B01,497.72
DK2,2025-01-11 17:00:00+00:00,B01,227.2
DK2,2025-01-11 18:00:00+00:00,B01,223.13
DK2,2025-01-11 19:00:00+00:00,B01,221.75
DK2,2025-01-11 21:00:00+00:00,B01,211.29
DK2,2025-01-11 22:00:00+00:00,B01,327.87
DK2,2025-01-11 23:00:00+00:00,B01,333.54
DK2,2025-01-12 00:00:00+00:00,B01,378.07
DK2,2025-01-12 01:00:00+00:00,B01,378.05
DK2,2025-01-12 02:00:00+00:00,B01,404.03
DK2,2025-01-12 03:00:00+00:00,B01,474.79
DK2,2025-01-12 04:00:00+00:00,B01,476.53
DK2,2025-01-12 05:00:00+00:00,B01,477.59
DK2,2025-01-12 06:00:00+00:00,B01,479.66
DK2,2025-01-12 07:00:00+00:00,B01,479.73
DK2,2025-01-12 08:00:00+00:00,B01,481.38
DK2,2025-01-12 09:00:00+00:00,B01,483.39
DK2,2025-01-12 10:00:00+00:00,B01,481.34
DK2,2025-01-12 11:00:00+00:00,B01,481.97
DK2,2025-01-12 12:00:00+00:00,B01,482.09
DK2,2025-01-12 13:00:00+00:00,B01,483.3
DK2,2025-01-12 14:00:00+00:00,B01,480.85
DK2,2025-01-12 15:00:00+00:00,B01,484.79
DK2,2025-01-12 16:00:00+00:00,B01,484.78
DK2,2025-01-12 17:00:00+00:00,B01,483.29
DK2,2025-01-12 18:00:00+00:00,B01,481.62
DK2,2025-01-12 19:00:00+00:00,B01,484.51
DK2,2025-01-12 20:00:00+00:00,B01,481.15
DK2,2025-01-12 21:00:00+00:00,B01,483.22
DK2,2025-01-12 22:00:00+00:00,B01,481.87
DK2,2025-01-12 23:00:00+00:00,B01,473.03
DK2,2025-01-13 00:00:00+00:00,B01,472.3
DK2,2025-01-13 01:00:00+00:00,B01,471.24
DK2,2025-01-13 02:00:00+00:00,B01,471.23
DK2,2025-01-13 03:00:00+00:00,B01,473.04
DK2,2025-01-13 04:00:00+00:00,B01,476.17
DK2,2025-01-13 05:00:00+00:00,B01,470.02
DK2,2025-01-13 06:00:00+00:00,B01,469.03
DK2,2025-01-13 07:00:00+00:00,B01,466.47
DK2,2025-01-13 08:00:00+00:00,B01,407.45
DK2,2025-01-13 09:00:00+00:00,B01,399.28
DK2,2025-01-13 10:00:00+00:00,B01,390.94
DK2,2025-01-13 11:00:00+00:00,B01,390.54
DK2,2025-01-13 12:00:00+00:00,B01,389.86
DK2,2025-01-13 13:00:00+00:00,B01,401.84
DK2,2025-01-13 14:00:00+00:00,B01,468.43
DK2,2025-01-13 15:00:00+00:00,B01,471.03
DK2,2025-01-13 16:00:00+00:00,B01,471.57
DK2,2025-01-13 17:00:00+00:00,B01,473.85
DK2,2025-01-13 18:00:00+00:00,B01,468.61
DK2,2025-01-13 19:00:00+00:00,B01,466.83
DK2,2025-01-13 20:00:00+00:00,B01,467.02
DK2,2025-01-13 21:00:00+00:00,B01,469.62
DK2,2025-01-13 22:00:00+00:00,B01,469.68
DK2,2025-01-13 23:00:00+00:00,B01,431.97
DK2,2025-01-14 00:00:00+00:00,B01,408.12
DK2,2025-01-14 01:00:00+00:00,B01,415.82
DK2,2025-01-14 02:00:00+00:00,B01,442.85
DK2,2025-01-14 03:00:00+00:00,B01,417.65
DK2,2025-01-14 04:00:00+00:00,B01,349.32
DK2,2025-01-14 05:00:00+00:00,B01,371.07
DK2,2025-01-14 06:00:00+00:00,B01,413.78
DK2,2025-01-14 07:00:00+00:00,B01,404.38
DK2,2025-01-14 08:00:00+00:00,B01,434.77
DK2,2025-01-14 09:00:00+00:00,B01,428.95
DK2,2025-01-14 10:00:00+00:00,B01,462.96
DK2,2025-01-14 11:00:00+00:00,B01,462.59
DK2,2025-01-14 12:00:00+00:00,B01,478.15
DK2,2025-01-14 13:00:00+00:00,B01,466.73
DK2,2025-01-14 14:00:00+00:00,B01,449.56
DK2,2025-01-14 15:00:00+00:00,B01,429.24
DK2,2025-01-14 16:00:00+00:00,B01,441.09
DK2,2025-01-14 17:00:00+00:00,B01,478.26
DK2,2025-01-14 18:00:00+00:00,B01,391.66
DK2,2025-01-14 19:00:00+00:00,B01,363.01
DK2,2025-01-14 20:00:00+00:00,B01,447.77
DK2,2025-01-14 21:00:00+00:00,B01,499.82
DK2,2025-01-14 22:00:00+00:00,B01,499.48
DK2,2025-01-14 23:00:00+00:00,B01,415.69
DK2,2025-01-15 00:00:00+00:00,B01,408.25
DK2,2025-01-15 01:00:00+00:00,B01,441.27
DK2,2025-01-15 02:00:00+00:00,B01,456.76
DK2,2025-01-15 03:00:00+00:00,B01,452.65
DK2,2025-01-15 04:00:00+00:00,B01,491.78
DK2,2025-01-15 05:00:00+00:00,B01,507.83
DK2,2025-01-15 06:00:00+00:00,B01,558.04
DK2,2025-01-15 07:00:00+00:00,B01,522.26
DK2,2025-01-15 08:00:00+00:00,B01,497.27
DK2,2025-01-15 09:00:00+00:00,B01,468.43
DK2,2025-01-15 10:00:00+00:00,B01,483.22
DK2,2025-01-15 11:00:00+00:00,B01,519.28
DK2,2025-01-15 12:00:00+00:00,B01,517.18
DK2,2025-01-15 13:00:00+00:00,B01,522.52
DK2,2025-01-15 14:00:00+00:00,B01,521.51
DK2,2025-01-15 15:00:00+00:00,B01,526.11
DK2,2025-01-15 16:00:00+00:00,B01,529.7
DK2,2025-01-15 17:00:00+00:00,B01,538.86
DK2,2025-01-15 18:00:00+00:00,B01,534.48
DK2,2025-01-15 19:00:00+00:00,B01,512.95
DK2,2025-01-15 20:00:00+00:00,B01,498.71
DK2,2025-01-15 21:00:00+00:00,B01,463.54
DK2,2025-01-15 22:00:00+00:00,B01,507.94
DK2,2025-01-15 23:00:00+00:00,B01,467.23
DK2,2025-01-16 00:00:00+00:00,B01,465.86
DK2,2025-01-16 01:00:00+00:00,B01,509.9
DK2,2025-01-16 02:00:00+00:00,B01,508.07
DK2,2025-01-16 03:00:00+00:00,B01,423.66
DK2,2025-01-16 04:00:00+00:00,B01,413.61
DK2,2025-01-16 05:00:00+00:00,B01,389.27
DK2,2025-01-16 06:00:00+00:00,B01,466.52
DK2,2025-01-16 07:00:00+00:00,B01,485.73
DK2,2025-01-16 08:00:00+00:00,B01,402.55
DK2,2025-01-16 09:00:00+00:00,B01,282.21
DK2,2025-01-16 10:00:00+00:00,B01,258.48
DK2,2025-01-16 11:00:00+00:00,B01,269.12
DK2,2025-01-16 12:00:00+00:00,B01,310.49
DK2,2025-01-16 13:00:00+00:00,B01,444.07
DK2,2025-01-16 14:00:00+00:00,B01,467.98
DK2,2025-01-16 15:00:00+00:00,B01,502.56
DK2,2025-01-16 16:00:00+00:00,B01,520.53
DK2,2025-01-16 17:00:00+00:00,B01,564.58
DK2,2025-01-16 18:00:00+00:00,B01,556.75
DK2,2025-01-16 19:00:00+00:00,B01,556.37
DK2,2025-01-16 20:00:00+00:00,B01,558.74
DK2,2025-01-16 21:00:00+00:00,B01,575.02
DK2,2025-01-16 22:00:00+00:00,B01,566.1
DK2,2025-01-16 23:00:00+00:00,B01,486.34
DK2,2025-01-17 00:00:00+00:00,B01,528.56
DK2,2025-01-17 01:00:00+00:00,B01,535.19
DK2,2025-01-17 02:00:00+00:00,B01,481.28
DK2,2025-01-17 03:00:00+00:00,B01,528.04
DK2,2025-01-17 04:00:00+00:00,B01,502.74
DK2,2025-01-17 05:00:00+00:00,B01,524.11
DK2,2025-01-17 06:00:00+00:00,B01,560.89
DK2,2025-01-17 07:00:00+00:00,B01,555.57
DK2,2025-01-17 08:00:00+00:00,B01,554.02
DK2,2025-01-17 09:00:00+00:00,B01,510.29
DK2,2025-01-17 10:00:00+00:00,B01,496.71
DK2,2025-01-17 11:00:00+00:00,B01,508.3
DK2,2025-01-17 12:00:00+00:00,B01,509.67
DK2,2025-01-17 13:00:00+00:00,B01,536.7
DK2,2025-01-17 14:00:00+00:00,B01,547.85
DK2,2025-01-17 15:00:00+00:00,B01,549.33
DK2,2025-01-17 16:00:00+00:00,B01,560.97
DK2,2025-01-17 17:00:00+00:00,B01,568.18
DK2,2025-01-17 18:00:00+00:00,B01,580.62
DK2,2025-01-17 19:00:00+00:00,B01,580.13
DK2,2025-01-17 20:00:00+00:00,B01,561.7
DK2,2025-01-17 21:00:00+00:00,B01,493.19
DK2,2025-01-17 22:00:00+00:00,B01,486.41
DK2,2025-01-17 23:00:00+00:00,B01,492.84
DK2,2025-01-18 00:00:00+00:00,B01,507.18
DK2,2025-01-18 01:00:00+00:00,B01,501.68
DK2,2025-01-18 02:00:00+00:00,B01,505.86
DK2,2025-01-18 03:00:00+00:00,B01,551.45
DK2,2025-01-18 04:00:00+00:00,B01,487.45
DK2,2025-01-18 05:00:00+00:00,B01,515.63
DK2,2025-01-18 06:00:00+00:00,B01,531.64
DK2,2025-01-18 07:00:00+00:00,B01,522.32
DK2,2025-01-18 08:00:00+00:00,B01,425.89
DK2,2025-01-18 09:00:00+00:00,B01,465.15
DK2,2025-01-18 10:00:00+00:00,B01,525.67
DK2,2025-01-18 11:00:00+00:00,B01,551.22
DK2,2025-01-18 12:00:00+00:00,B01,548.99
DK2,2025-01-18 13:00:00+00:00,B01,565.94
DK2,2025-01-18 14:00:00+00:00,B01,470.38
DK2,2025-01-18 15:00:00+00:00,B01,536.64
DK2,2025-01-18 16:00:00+00:00,B01,581.34
DK2,2025-01-18 17:00:00+00:00,B01,563.03
DK2,2025-01-18 18:00:00+00:00,B01,557.88
DK2,2025-01-18 19:00:00+00:00,B01,456.54
DK2,2025-01-18 20:00:00+00:00,B01,410.63
DK2,2025-01-18 21:00:00+00:00,B01,437.86
DK2,2025-01-18 22:00:00+00:00,B01,441.37
DK2,2025-01-18 23:00:00+00:00,B01,500.52
DK2,2025-01-19 00:00:00+00:00,B01,503.07
DK2,2025-01-19 01:00:00+00:00,B01,504.17
DK2,2025-01-19 02:00:00+00:00,B01,505.28
DK2,2025-01-19 03:00:00+00:00,B01,502.99
DK2,2025-01-19 04:00:00+00:00,B01,502.45
DK2,2025-01-19 05:00:00+00:00,B01,506.85
DK2,2025-01-19 06:00:00+00:00,B01,531.65
DK2,2025-01-19 07:00:00+00:00,B01,524.51
DK2,2025-01-19 08:00:00+00:00,B01,535.28
DK2,2025-01-19 09:00:00+00:00,B01,525.54
DK2,2025-01-19 10:00:00+00:00,B01,522.54
DK2,2025-01-19 11:00:00+00:00,B01,531.75
DK2,2025-01-19 12:00:00+00:00,B01,527.42
DK2,2025-01-19 13:00:00+00:00,B01,528.65
DK2,2025-01-19 14:00:00+00:00,B01,533.5
DK2,2025-01-19 15:00:00+00:00,B01,531.67
DK2,2025-01-19 16:00:00+00:00,B01,536.79
DK2,2025-01-19 17:00:00+00:00,B01,545.19
DK2,2025-01-19 18:00:00+00:00,B01,547.28
DK2,2025-01-19 19:00:00+00:00,B01,529.73
DK2,2025-01-19 20:00:00+00:00,B01,531.22
DK2,2025-01-19 21:00:00+00:00,B01,534.46
DK2,2025-01-19 22:00:00+00:00,B01,536.32
DK2,2025-01-19 23:00:00+00:00,B01,535.28
DK2,2025-01-20 00:00:00+00:00,B01,534.66
DK2,2025-01-20 01:00:00+00:00,B01,529.94
DK2,2025-01-20 02:00:00+00:00,B01,505.03
DK2,2025-01-20 03:00:00+00:00,B01,515.83
DK2,2025-01-20 04:00:00+00:00,B01,512.98
DK2,2025-01-20 05:00:00+00:00,B01,539.33
DK2,2025-01-20 06:00:00+00:00,B01,558.26
DK2,2025-01-20 07:00:00+00:00,B01,578.96
DK2,2025-01-20 08:00:00+00:00,B01,590.29
DK2,2025-01-20 09:00:00+00:00,B01,577.47
DK2,2025-01-20 10:00:00+00:00,B01,537.68
DK2,2025-01-20 11:00:00+00:00,B01,542.61
DK2,2025-01-20 12:00:00+00:00,B01,533.64
DK2,2025-01-20 13:00:00+00:00,B01,571.48
DK2,2025-01-20 14:00:00+00:00,B01,615.04
DK2,2025-01-20 15:00:00+00:00,B01,635.43
DK2,2025-01-20 16:00:00+00:00,B01,638.3
DK2,2025-01-20 17:00:00+00:00,B01,638.66
DK2,2025-01-20 18:00:00+00:00,B01,641.58
DK2,2025-01-20 19:00:00+00:00,B01,572.14
DK2,2025-01-20 20:00:00+00:00,B01,533.46
DK2,2025-01-20 21:00:00+00:00,B01,532.19
DK2,2025-01-20 22:00:00+00:00,B01,525.49
DK2,2025-01-20 23:00:00+00:00,B01,516.04
DK2,2025-01-21 00:00:00+00:00,B01,520.56
DK2,2025-01-21 01:00:00+00:00,B01,529.98
DK2,2025-01-21 02:00:00+00:00,B01,524.57
DK2,2025-01-21 03:00:00+00:00,B01,526.48
DK2,2025-01-21 04:00:00+00:00,B01,528.77
DK2,2025-01-21 05:00:00+00:00,B01,533.16
DK2,2025-01-21 06:00:00+00:00,B01,539.37
DK2,2025-01-21 07:00:00+00:00,B01,537.12
DK2,2025-01-21 08:00:00+00:00,B01,529.51
DK2,2025-01-21 09:00:00+00:00,B01,459.75
DK2,2025-01-21 10:00:00+00:00,B01,451.38
DK2,2025-01-21 11:00:00+00:00,B01,512.53
DK2,2025-01-21 12:00:00+00:00,B01,522.76
DK2,2025-01-21 13:00:00+00:00,B01,522.1
DK2,2025-01-21 14:00:00+00:00,B01,529.56
DK2,2025-01-21 15:00:00+00:00,B01,534.39
DK2,2025-01-21 16:00:00+00:00,B01,524.55
DK2,2025-01-21 17:00:00+00:00,B01,522.54
DK2,2025-01-21 18:00:00+00:00,B01,528.15
